
0
0.169,0.283,1.903,1.000
0.050,0.317,1.799,1.000
0.009,0.325,1.780,1.000
0.456,0.250,2.014,1.000
0.563,0.333,2.005,1.000
0.656,0.383,2.011,1.000
0.675,0.383,2.008,1.000
0.334,0.467,1.852,1.000
0.313,0.738,1.827,1.000
0.306,0.942,1.834,1.000
0.300,0.996,1.751,1.000
0.416,0.471,1.890,1.000
0.422,0.733,1.825,1.000
0.425,0.938,1.795,1.000
0.431,0.992,1.704,1.000

0.005,-0.023,-0.023,0.975
0.982,0.179,0.179,-0.063
0.979,0.175,0.175,-0.052
0.704,0.000,0.000,-0.045
0.665,0.056,0.056,-0.139
0.549,0.000,0.000,-0.294
-0.237,0.680,0.680,0.541
0.544,0.000,0.000,-0.197
0.792,0.195,0.195,-0.129
0.606,0.000,0.000,0.023
0.014,-0.857,-0.857,0.514
0.500,0.000,0.000,-0.076
0.974,0.217,0.217,-0.035
0.707,0.000,0.000,0.011
0.962,-0.024,-0.024,0.015
0.678,-0.023,-0.023,0.201
0.968,0.217,0.217,-0.121
0.705,0.000,0.000,-0.051
0.939,0.027,0.027,-0.068
0.681,0.022,0.022,0.187

0
0.375,0.417,1.892,1.000
0.372,0.383,1.953,1.000
0.372,0.167,1.981,1.000
0.381,0.063,1.994,1.000
0.284,0.242,1.950,1.000
0.169,0.283,1.905,1.000
0.047,0.317,1.803,1.000
0.025,0.325,1.795,1.000
0.456,0.250,2.014,1.000
0.559,0.329,2.005,1.000
0.653,0.383,2.011,1.000
0.672,0.383,2.008,1.000
0.334,0.467,1.852,1.000
0.313,0.738,1.828,1.000
0.306,0.942,1.834,1.000
0.300,0.996,1.750,1.000
0.412,0.471,1.891,1.000
0.422,0.738,1.825,1.000
0.425,0.938,1.795,1.000
0.431,0.992,1.704,1.000

0.005,-0.023,-0.023,0.973
0.982,0.180,0.180,-0.062
0.980,0.177,0.177,-0.052
0.705,0.000,0.000,-0.043
0.665,0.060,0.060,-0.133
0.549,0.000,0.000,-0.285
-0.227,0.687,0.687,0.547
0.577,0.000,0.000,-0.155
0.789,0.197,0.197,-0.132
0.612,0.000,0.000,0.022
-0.013,0.865,0.865,-0.500
0.500,0.000,0.000,-0.075
0.972,0.225,0.225,-0.035
0.707,0.000,0.000,0.011
0.962,-0.024,-0.024,0.014
0.678,-0.023,-0.023,0.201
0.966,0.226,0.226,-0.121
0.705,0.000,0.000,-0.053
0.938,0.027,0.027,-0.071
0.681,0.022,0.022,0.188

0
0.372,0.417,1.892,1.000
0.372,0.383,1.954,1.000
0.372,0.167,1.981,1.000
0.381,0.063,1.993,1.000
0.284,0.242,1.950,1.000
0.169,0.283,1.906,1.000
0.047,0.321,1.807,1.000
0.022,0.329,1.795,1.000
0.453,0.250,2.015,1.000
0.559,0.329,2.005,1.000
0.653,0.383,2.011,1.000
0.672,0.383,2.008,1.000
0.331,0.467,1.853,1.000
0.313,0.738,1.827,1.000
0.303,0.942,1.833,1.000
0.300,0.996,1.750,1.000
0.412,0.471,1.891,1.000
0.419,0.738,1.825,1.000
0.425,0.938,1.797,1.000
0.419,0.992,1.734,1.000

0.005,-0.023,-0.023,0.975
0.981,0.183,0.183,-0.061
0.980,0.180,0.180,-0.050
0.705,0.000,0.000,-0.041
0.664,0.064,0.064,-0.127
0.555,0.000,0.000,-0.276
-0.218,0.702,0.702,0.539
0.568,0.000,0.000,-0.181
0.783,0.200,0.200,-0.135
0.612,0.000,0.000,0.022
-0.013,0.865,0.865,-0.500
0.500,0.000,0.000,-0.078
0.974,0.219,0.219,-0.038
0.707,0.000,0.000,0.010
0.962,-0.004,-0.004,0.014
0.678,-0.012,-0.012,0.201
0.968,0.219,0.219,-0.121
0.705,0.000,0.000,-0.049
0.908,-0.053,-0.053,-0.063
0.662,-0.028,-0.028,0.246

0
0.372,0.417,1.892,1.000
0.372,0.383,1.954,1.000
0.369,0.167,1.981,1.000
0.381,0.063,1.993,1.000
0.281,0.242,1.950,1.000
0.166,0.287,1.905,1.000
0.050,0.329,1.810,1.000
0.019,0.342,1.793,1.000
0.453,0.250,2.015,1.000
0.559,0.329,2.006,1.000
0.653,0.383,2.011,1.000
0.672,0.383,2.008,1.000
0.331,0.467,1.853,1.000
0.313,0.738,1.826,1.000
0.303,0.942,1.831,1.000
0.300,0.996,1.748,1.000
0.412,0.471,1.892,1.000
0.419,0.738,1.825,1.000
0.425,0.938,1.797,1.000
0.416,0.992,1.734,1.000

0.005,-0.023,-0.023,0.975
0.982,0.180,0.180,-0.062
0.979,0.177,0.177,-0.045
0.705,0.000,0.000,-0.040
0.678,0.065,0.065,-0.129
0.563,0.000,0.000,-0.272
-0.214,0.713,0.713,0.522
0.577,0.000,0.000,-0.193
0.783,0.197,0.197,-0.133
0.612,0.000,0.000,0.021
-0.013,0.866,0.866,-0.500
0.500,0.000,0.000,-0.080
0.973,0.220,0.220,-0.040
0.707,0.000,0.000,0.009
0.962,-0.004,-0.004,0.012
0.678,-0.012,-0.012,0.200
0.968,0.219,0.219,-0.122
0.705,0.000,0.000,-0.049
0.908,-0.073,-0.073,-0.062
0.662,-0.042,-0.042,0.245

0
0.372,0.417,1.892,1.000
0.372,0.383,1.954,1.000
0.369,0.167,1.981,1.000
0.378,0.063,1.992,1.000
0.281,0.242,1.950,1.000
0.166,0.292,1.902,1.000
0.053,0.342,1.811,1.000
0.019,0.358,1.790,1.000
0.453,0.250,2.015,1.000
0.559,0.329,2.006,1.000
0.653,0.383,2.012,1.000
0.672,0.383,2.009,1.000
0.331,0.467,1.853,1.000
0.313,0.738,1.822,1.000
0.303,0.942,1.827,1.000
0.300,0.996,1.744,1.000
0.412,0.471,1.892,1.000
0.419,0.738,1.824,1.000
0.425,0.942,1.797,1.000
0.419,0.992,1.730,1.000

0.005,-0.023,-0.023,0.975
0.982,0.181,0.181,-0.061
0.981,0.178,0.178,-0.046
0.705,0.000,0.000,-0.039
0.691,0.063,0.063,-0.141
0.576,0.000,0.000,-0.257
-0.144,0.759,0.759,0.485
0.587,0.000,0.000,-0.211
0.783,0.197,0.197,-0.132
0.612,0.000,0.000,0.022
-0.013,0.865,0.865,-0.500
0.500,0.000,0.000,-0.085
0.973,0.221,0.221,-0.047
0.707,0.000,0.000,0.008
0.962,-0.004,-0.004,0.011
0.678,-0.012,-0.012,0.201
0.967,0.220,0.220,-0.123
0.705,0.000,0.000,-0.047
0.923,-0.051,-0.051,-0.061
0.670,-0.028,-0.028,0.223

0
0.372,0.417,1.892,1.000
0.372,0.383,1.953,1.000
0.369,0.167,1.980,1.000
0.378,0.063,1.991,1.000
0.284,0.242,1.949,1.000
0.175,0.317,1.889,1.000
0.069,0.387,1.809,1.000
0.031,0.404,1.785,1.000
0.453,0.250,2.016,1.000
0.556,0.329,2.007,1.000
0.650,0.383,2.013,1.000
0.672,0.392,2.009,1.000
0.334,0.467,1.852,1.000
0.316,0.742,1.800,1.000
0.303,0.942,1.785,1.000
0.300,0.996,1.698,1.000
0.412,0.471,1.891,1.000
0.419,0.738,1.824,1.000
0.425,0.942,1.797,1.000
0.419,0.992,1.725,1.000

0.006,-0.023,-0.023,0.972
0.980,0.190,0.190,-0.062
0.979,0.187,0.187,-0.043
0.705,0.000,0.000,-0.037
0.764,0.079,0.079,-0.166
0.606,0.000,0.000,-0.219
-0.115,0.815,0.815,0.432
0.581,0.000,0.000,-0.218
0.787,0.205,0.205,-0.134
0.612,0.000,0.000,0.024
-0.014,0.865,0.865,-0.499
0.581,0.000,0.000,-0.081
0.967,0.229,0.229,-0.082
0.706,0.000,0.000,-0.026
0.950,0.002,0.002,-0.035
0.680,-0.011,-0.011,0.194
0.965,0.230,0.230,-0.122
0.705,0.000,0.000,-0.047
0.929,-0.048,-0.048,-0.061
0.674,-0.026,-0.026,0.211

0
0.375,0.417,1.890,1.000
0.375,0.383,1.952,1.000
0.372,0.167,1.979,1.000
0.381,0.063,1.990,1.000
0.291,0.242,1.947,1.000
0.178,0.329,1.882,1.000
0.075,0.412,1.808,1.000
0.050,0.433,1.787,1.000
0.456,0.254,2.017,1.000
0.556,0.333,2.008,1.000
0.650,0.387,2.015,1.000
0.675,0.404,2.008,1.000
0.334,0.467,1.850,1.000
0.319,0.738,1.769,1.000
0.300,0.938,1.726,1.000
0.297,0.992,1.635,1.000
0.416,0.471,1.890,1.000
0.422,0.733,1.824,1.000
0.425,0.942,1.796,1.000
0.422,0.992,1.719,1.000

0.005,-0.022,-0.022,0.973
0.977,0.201,0.201,-0.063
0.977,0.198,0.198,-0.040
0.706,0.000,0.000,-0.035
0.787,0.099,0.099,-0.163
0.622,0.000,0.000,-0.196
-0.098,0.845,0.845,0.401
0.620,0.000,0.000,-0.218
0.787,0.216,0.216,-0.136
0.612,0.000,0.000,0.024
-0.015,0.865,0.865,-0.499
0.621,0.000,0.000,-0.089
0.962,0.219,0.219,-0.134
0.702,0.000,0.000,-0.075
0.924,0.014,0.014,-0.098
0.682,-0.011,-0.011,0.187
0.966,0.226,0.226,-0.123
0.706,0.000,0.000,-0.046
0.936,-0.023,-0.023,-0.061
0.678,-0.013,-0.013,0.201

0
0.381,0.417,1.889,1.000
0.378,0.387,1.951,1.000
0.378,0.167,1.979,1.000
0.384,0.063,1.988,1.000
0.297,0.246,1.945,1.000
0.184,0.346,1.878,1.000
0.087,0.433,1.809,1.000
0.063,0.454,1.791,1.000
0.459,0.254,2.018,1.000
0.559,0.333,2.011,1.000
0.650,0.396,2.017,1.000
0.675,0.412,2.007,1.000
0.341,0.467,1.849,1.000
0.322,0.725,1.716,1.000
0.294,0.929,1.660,1.000
0.287,0.979,1.568,1.000
0.419,0.471,1.889,1.000
0.422,0.733,1.824,1.000
0.425,0.942,1.796,1.000
0.425,0.988,1.715,1.000

0.006,-0.023,-0.023,0.971
0.975,0.211,0.211,-0.062
0.976,0.210,0.210,-0.037
0.706,0.000,0.000,-0.031
0.804,0.115,0.115,-0.154
0.631,0.000,0.000,-0.185
-0.089,0.861,0.861,0.381
0.625,0.000,0.000,-0.194
0.790,0.224,0.224,-0.136
0.626,0.000,0.000,0.022
-0.013,0.885,0.885,-0.465
0.618,0.000,0.000,-0.123
0.942,0.210,0.210,-0.220
0.699,0.000,0.000,-0.095
0.916,0.010,0.010,-0.123
0.685,-0.022,-0.022,0.174
0.964,0.236,0.236,-0.119
0.705,0.000,0.000,-0.048
0.945,-0.004,-0.004,-0.064
0.684,0.000,0.000,0.181

0
0.384,0.421,1.888,1.000
0.384,0.387,1.950,1.000
0.384,0.167,1.979,1.000
0.387,0.063,1.987,1.000
0.303,0.246,1.944,1.000
0.194,0.354,1.878,1.000
0.097,0.446,1.812,1.000
0.072,0.475,1.794,1.000
0.466,0.254,2.020,1.000
0.559,0.338,2.015,1.000
0.650,0.404,2.019,1.000
0.672,0.421,2.007,1.000
0.344,0.467,1.848,1.000
0.322,0.717,1.684,1.000
0.291,0.921,1.620,1.000
0.281,0.971,1.527,1.000
0.425,0.471,1.889,1.000
0.428,0.729,1.827,1.000
0.425,0.938,1.796,1.000
0.428,0.988,1.713,1.000

0.005,-0.022,-0.022,0.973
0.974,0.218,0.218,-0.064
0.975,0.218,0.218,-0.033
0.707,0.000,0.000,-0.026
0.820,0.130,0.130,-0.145
0.636,0.000,0.000,-0.174
-0.083,0.871,0.871,0.374
0.650,0.000,0.000,-0.161
0.809,0.228,0.228,-0.124
0.631,0.000,0.000,0.017
-0.009,0.892,0.892,-0.451
0.624,0.000,0.000,-0.161
0.929,0.187,0.187,-0.270
0.697,0.000,0.000,-0.106
0.908,-0.000,-0.000,-0.138
0.685,-0.032,-0.032,0.172
0.966,0.228,0.228,-0.115
0.705,0.000,0.000,-0.052
0.939,0.022,0.022,-0.069
0.681,0.012,0.012,0.189

0
0.391,0.421,1.888,1.000
0.387,0.387,1.950,1.000
0.391,0.167,1.980,1.000
0.394,0.063,1.986,1.000
0.309,0.250,1.945,1.000
0.203,0.367,1.881,1.000
0.112,0.458,1.818,1.000
0.078,0.488,1.799,1.000
0.472,0.254,2.022,1.000
0.563,0.342,2.018,1.000
0.653,0.412,2.021,1.000
0.672,0.429,2.008,1.000
0.350,0.467,1.848,1.000
0.319,0.704,1.645,1.000
0.287,0.917,1.597,1.000
0.278,0.967,1.506,1.000
0.431,0.471,1.888,1.000
0.434,0.721,1.835,1.000
0.425,0.938,1.796,1.000
0.431,0.988,1.711,1.000

0.005,-0.022,-0.022,0.973
0.973,0.219,0.219,-0.064
0.975,0.220,0.220,-0.024
0.707,0.000,0.000,-0.020
0.833,0.140,0.140,-0.135
0.640,0.000,0.000,-0.170
-0.078,0.879,0.879,0.360
0.631,0.000,0.000,-0.160
0.827,0.226,0.226,-0.110
0.636,0.000,0.000,0.010
-0.006,0.899,0.899,-0.438
0.629,0.000,0.000,-0.191
0.908,0.161,0.161,-0.326
0.701,0.000,0.000,-0.077
0.927,-0.004,-0.004,-0.102
0.685,-0.033,-0.033,0.174
0.968,0.226,0.226,-0.104
0.704,0.000,0.000,-0.062
0.934,0.047,0.047,-0.081
0.682,0.023,0.023,0.185

0
0.397,0.421,1.889,1.000
0.394,0.387,1.951,1.000
0.397,0.171,1.982,1.000
0.400,0.063,1.985,1.000
0.319,0.250,1.947,1.000
0.213,0.371,1.886,1.000
0.122,0.467,1.825,1.000
0.087,0.500,1.805,1.000
0.478,0.254,2.024,1.000
0.566,0.342,2.021,1.000
0.653,0.421,2.023,1.000
0.672,0.433,2.008,1.000
0.356,0.467,1.849,1.000
0.316,0.696,1.612,1.000
0.284,0.913,1.584,1.000
0.278,0.962,1.493,1.000
0.434,0.471,1.888,1.000
0.441,0.712,1.840,1.000
0.428,0.938,1.797,1.000
0.431,0.988,1.710,1.000

0.005,-0.023,-0.023,0.973
0.972,0.222,0.222,-0.067
0.974,0.223,0.223,-0.014
0.707,0.000,0.000,-0.012
0.840,0.150,0.150,-0.120
0.644,0.000,0.000,-0.163
-0.074,0.887,0.887,0.352
0.641,0.000,0.000,-0.147
0.832,0.227,0.227,-0.103
0.646,0.000,0.000,0.004
-0.002,0.914,0.914,-0.406
0.605,0.000,0.000,-0.227
0.889,0.142,0.142,-0.365
0.704,0.000,0.000,-0.045
0.946,0.009,0.009,-0.060
0.685,-0.022,-0.022,0.175
0.968,0.229,0.229,-0.098
0.704,0.000,0.000,-0.067
0.933,0.033,0.033,-0.088
0.683,0.011,0.011,0.182

0
0.400,0.421,1.889,1.000
0.397,0.387,1.952,1.000
0.400,0.171,1.983,1.000
0.403,0.063,1.984,1.000
0.325,0.250,1.949,1.000
0.222,0.375,1.893,1.000
0.134,0.475,1.834,1.000
0.094,0.508,1.813,1.000
0.484,0.254,2.025,1.000
0.569,0.346,2.024,1.000
0.653,0.425,2.023,1.000
0.669,0.438,2.008,1.000
0.359,0.467,1.850,1.000
0.306,0.675,1.576,1.000
0.284,0.908,1.576,1.000
0.281,0.967,1.491,1.000
0.438,0.471,1.888,1.000
0.444,0.704,1.843,1.000
0.428,0.938,1.798,1.000
0.434,0.983,1.709,1.000

0.005,-0.023,-0.023,0.975
0.973,0.219,0.219,-0.069
0.975,0.220,0.220,-0.002
0.707,0.000,0.000,-0.004
0.852,0.156,0.156,-0.107
0.649,0.000,0.000,-0.157
-0.068,0.896,0.896,0.336
0.631,0.000,0.000,-0.144
0.846,0.222,0.222,-0.090
0.649,0.000,0.000,-0.002
0.001,0.918,0.918,-0.397
0.611,0.000,0.000,-0.250
0.863,0.108,0.108,-0.415
0.706,0.000,0.000,0.000
0.954,0.012,0.012,0.001
0.675,-0.011,-0.011,0.209
0.971,0.222,0.222,-0.094
0.703,0.000,0.000,-0.068
0.939,0.052,0.052,-0.090
0.687,0.023,0.023,0.167

0
0.409,0.417,1.893,1.000
0.406,0.383,1.955,1.000
0.406,0.171,1.986,1.000
0.409,0.063,1.984,1.000
0.331,0.250,1.953,1.000
0.231,0.379,1.903,1.000
0.147,0.479,1.846,1.000
0.106,0.517,1.830,1.000
0.491,0.254,2.027,1.000
0.572,0.350,2.026,1.000
0.656,0.433,2.024,1.000
0.669,0.442,2.008,1.000
0.369,0.463,1.856,1.000
0.297,0.617,1.538,1.000
0.297,0.858,1.574,1.000
0.278,0.925,1.536,1.000
0.447,0.467,1.890,1.000
0.447,0.700,1.846,1.000
0.428,0.938,1.799,1.000
0.434,0.983,1.709,1.000

0.005,-0.024,-0.024,0.978
0.974,0.213,0.213,-0.071
0.977,0.213,0.213,0.015
0.707,0.000,0.000,0.009
0.865,0.160,0.160,-0.092
0.652,0.000,0.000,-0.153
-0.065,0.900,0.900,0.328
0.642,0.000,0.000,-0.109
0.860,0.214,0.214,-0.080
0.652,0.000,0.000,-0.007
0.003,0.923,0.923,-0.386
0.588,0.000,0.000,-0.309
0.812,0.050,0.050,-0.495
0.705,0.000,0.000,0.053
0.892,-0.132,-0.132,0.067
0.608,-0.098,-0.098,0.347
0.974,0.205,0.205,-0.092
0.703,0.000,0.000,-0.069
0.939,0.055,0.055,-0.090
0.687,0.023,0.023,0.166

0
0.416,0.412,1.897,1.000
0.412,0.383,1.959,1.000
0.412,0.171,1.989,1.000
0.416,0.063,1.983,1.000
0.338,0.250,1.957,1.000
0.244,0.379,1.918,1.000
0.156,0.479,1.859,1.000
0.119,0.517,1.845,1.000
0.497,0.254,2.028,1.000
0.575,0.350,2.028,1.000
0.656,0.438,2.025,1.000
0.669,0.446,2.009,1.000
0.375,0.458,1.860,1.000
0.297,0.567,1.525,1.000
0.306,0.817,1.575,1.000
0.278,0.883,1.561,1.000
0.456,0.463,1.893,1.000
0.447,0.700,1.847,1.000
0.431,0.938,1.799,1.000
0.434,0.983,1.709,1.000

0.005,-0.023,-0.023,0.981
0.976,0.207,0.207,-0.069
0.978,0.207,0.207,0.030
0.707,0.000,0.000,0.020
0.879,0.167,0.167,-0.065
0.650,0.000,0.000,-0.156
-0.068,0.896,0.896,0.336
0.649,0.000,0.000,-0.094
0.867,0.208,0.208,-0.074
0.658,0.000,0.000,-0.010
0.005,0.931,0.931,-0.365
0.587,0.000,0.000,-0.312
-0.773,0.004,0.004,0.553
0.704,0.000,0.000,0.070
0.823,-0.249,-0.249,0.086
0.547,-0.174,-0.174,0.413
0.977,0.189,0.189,-0.091
0.703,0.000,0.000,-0.069
0.940,0.035,0.035,-0.092
0.688,0.011,0.011,0.165

0
0.422,0.408,1.901,1.000
0.419,0.379,1.963,1.000
0.416,0.171,1.991,1.000
0.419,0.063,1.983,1.000
0.341,0.250,1.961,1.000
0.247,0.379,1.926,1.000
0.166,0.479,1.869,1.000
0.128,0.521,1.856,1.000
0.500,0.254,2.029,1.000
0.578,0.354,2.030,1.000
0.656,0.438,2.026,1.000
0.669,0.450,2.009,1.000
0.381,0.458,1.865,1.000
0.294,0.529,1.525,1.000
0.313,0.758,1.579,1.000
0.281,0.829,1.575,1.000
0.466,0.458,1.897,1.000
0.450,0.696,1.847,1.000
0.431,0.933,1.800,1.000
0.438,0.983,1.710,1.000

0.000,0.000,0.000,0.984
0.977,0.202,0.202,-0.068
0.979,0.201,0.201,0.039
0.707,0.000,0.000,0.026
0.882,0.167,0.167,-0.051
0.654,0.000,0.000,-0.156
-0.065,0.902,0.902,0.319
0.657,0.000,0.000,-0.086
0.874,0.202,0.202,-0.068
0.657,0.000,0.000,-0.014
0.007,0.930,0.930,-0.368
0.616,0.000,0.000,-0.275
-0.736,0.056,0.056,0.595
0.702,0.000,0.000,0.083
0.789,-0.295,-0.295,0.105
0.515,-0.196,-0.196,0.444
0.977,0.172,0.172,-0.096
0.703,0.000,0.000,-0.069
0.934,0.055,0.055,-0.089
0.684,0.022,0.022,0.177

0
0.431,0.404,1.907,1.000
0.428,0.379,1.968,1.000
0.422,0.171,1.993,1.000
0.425,0.063,1.984,1.000
0.344,0.250,1.963,1.000
0.266,0.363,1.941,1.000
0.181,0.463,1.885,1.000
0.144,0.504,1.876,1.000
0.503,0.254,2.030,1.000
0.578,0.354,2.031,1.000
0.656,0.442,2.026,1.000
0.666,0.450,2.010,1.000
0.391,0.454,1.872,1.000
0.294,0.458,1.535,1.000
0.309,0.679,1.590,1.000
0.278,0.750,1.582,1.000
0.475,0.454,1.904,1.000
0.450,0.692,1.847,1.000
0.434,0.933,1.801,1.000
0.438,0.979,1.710,1.000

0.000,0.000,0.000,0.984
0.978,0.199,0.199,-0.062
0.979,0.197,0.197,0.046
0.706,0.000,0.000,0.031
0.891,0.174,0.174,-0.023
0.652,0.000,0.000,-0.152
-0.065,0.901,0.901,0.329
0.658,0.000,0.000,-0.062
0.880,0.198,0.198,-0.063
0.661,0.000,0.000,-0.016
0.007,0.934,0.934,-0.356
0.592,0.000,0.000,-0.336
-0.667,0.102,0.102,0.661
0.701,0.000,0.000,0.086
0.803,-0.283,-0.283,0.109
0.524,-0.192,-0.192,0.435
0.973,0.168,0.168,-0.107
0.704,0.000,0.000,-0.066
0.942,0.034,0.034,-0.088
0.688,0.011,0.011,0.164

0
0.438,0.404,1.911,1.000
0.431,0.375,1.972,1.000
0.425,0.171,1.995,1.000
0.428,0.063,1.984,1.000
0.347,0.250,1.965,1.000
0.275,0.354,1.950,1.000
0.188,0.458,1.893,1.000
0.153,0.496,1.886,1.000
0.506,0.254,2.032,1.000
0.581,0.354,2.033,1.000
0.659,0.442,2.028,1.000
0.666,0.450,2.011,1.000
0.397,0.450,1.876,1.000
0.291,0.425,1.539,1.000
0.303,0.637,1.595,1.000
0.272,0.696,1.598,1.000
0.481,0.454,1.908,1.000
0.450,0.692,1.846,1.000
0.434,0.933,1.801,1.000
0.438,0.979,1.710,1.000

0.004,-0.023,-0.023,0.983
0.979,0.197,0.197,-0.059
0.979,0.195,0.195,0.051
0.706,0.000,0.000,0.035
0.894,0.178,0.178,-0.004
0.653,0.000,0.000,-0.148
-0.063,0.903,0.903,0.328
0.658,0.000,0.000,-0.050
0.880,0.195,0.195,-0.060
0.661,0.000,0.000,-0.018
0.008,0.934,0.934,-0.356
0.598,0.000,0.000,-0.352
-0.633,0.109,0.109,0.684
0.701,0.000,0.000,0.092
0.761,-0.336,-0.336,0.109
0.431,0.000,0.000,0.511
0.971,0.172,0.172,-0.114
0.704,0.000,0.000,-0.065
0.942,0.034,0.034,-0.086
0.688,0.011,0.011,0.165

0
0.444,0.400,1.914,1.000
0.438,0.375,1.974,1.000
0.425,0.171,1.997,1.000
0.431,0.063,1.985,1.000
0.350,0.250,1.967,1.000
0.278,0.346,1.954,1.000
0.191,0.450,1.897,1.000
0.156,0.488,1.892,1.000
0.509,0.254,2.033,1.000
0.584,0.354,2.035,1.000
0.659,0.446,2.029,1.000
0.666,0.450,2.014,1.000
0.403,0.446,1.878,1.000
0.291,0.408,1.542,1.000
0.284,0.600,1.586,1.000
0.259,0.646,1.545,1.000
0.488,0.450,1.911,1.000
0.450,0.692,1.844,1.000
0.434,0.929,1.800,1.000
0.438,0.979,1.710,1.000

0.004,-0.023,-0.023,0.983
0.978,0.196,0.196,-0.060
0.979,0.194,0.194,0.058
0.706,0.000,0.000,0.038
0.884,0.178,0.178,0.009
0.653,0.000,0.000,-0.149
-0.064,0.902,0.902,0.328
0.658,0.000,0.000,-0.037
0.880,0.192,0.192,-0.055
0.666,0.000,0.000,-0.018
0.008,0.941,0.941,-0.336
0.557,0.000,0.000,-0.403
-0.617,0.121,0.121,0.693
0.702,0.000,0.000,0.081
0.932,-0.188,-0.188,0.104
0.636,-0.148,-0.148,0.271
0.969,0.171,0.171,-0.117
0.704,0.000,0.000,-0.064
0.937,0.035,0.035,-0.084
0.684,0.011,0.011,0.177

0
0.447,0.400,1.915,1.000
0.441,0.371,1.975,1.000
0.428,0.171,1.998,1.000
0.434,0.063,1.985,1.000
0.350,0.246,1.968,1.000
0.281,0.338,1.955,1.000
0.181,0.446,1.896,1.000
0.150,0.483,1.894,1.000
0.509,0.254,2.034,1.000
0.587,0.354,2.038,1.000
0.659,0.446,2.033,1.000
0.669,0.450,2.019,1.000
0.406,0.446,1.880,1.000
0.291,0.392,1.544,1.000
0.259,0.587,1.589,1.000
0.244,0.629,1.530,1.000
0.491,0.450,1.912,1.000
0.450,0.688,1.841,1.000
0.434,0.929,1.800,1.000
0.438,0.979,1.710,1.000

0.004,-0.023,-0.023,0.982
0.978,0.197,0.197,-0.060
0.979,0.191,0.191,0.060
0.706,0.000,0.000,0.039
0.888,0.177,0.177,0.005
0.648,0.000,0.000,-0.143
-0.065,0.898,0.898,0.351
0.665,0.000,0.000,-0.018
0.870,0.189,0.189,-0.049
0.668,0.000,0.000,-0.017
0.007,0.945,0.945,-0.326
0.559,0.000,0.000,-0.355
-0.597,0.132,0.132,0.707
0.701,0.000,0.000,0.079
0.967,-0.069,-0.069,0.104
0.671,-0.079,-0.079,0.210
0.966,0.170,0.170,-0.126
0.704,0.000,0.000,-0.060
0.939,0.035,0.035,-0.079
0.684,0.011,0.011,0.178

0
0.447,0.396,1.916,1.000
0.441,0.371,1.976,1.000
0.431,0.171,1.998,1.000
0.434,0.063,1.986,1.000
0.353,0.246,1.969,1.000
0.281,0.329,1.955,1.000
0.181,0.425,1.890,1.000
0.147,0.463,1.886,1.000
0.512,0.250,2.034,1.000
0.591,0.354,2.042,1.000
0.663,0.442,2.042,1.000
0.691,0.458,2.045,1.000
0.409,0.442,1.881,1.000
0.291,0.379,1.545,1.000
0.216,0.554,1.563,1.000
0.191,0.592,1.480,1.000
0.494,0.446,1.913,1.000
0.450,0.688,1.838,1.000
0.434,0.929,1.798,1.000
0.438,0.975,1.709,1.000

0.004,-0.023,-0.023,0.983
0.979,0.195,0.195,-0.058
0.979,0.191,0.191,0.060
0.706,0.000,0.000,0.041
0.863,0.171,0.171,0.002
0.637,0.000,0.000,-0.168
-0.080,0.876,0.876,0.373
0.659,0.000,0.000,-0.029
0.879,0.184,0.184,-0.033
0.666,0.000,0.000,-0.000
0.000,0.941,0.941,-0.337
0.614,0.000,0.000,0.035
-0.587,0.138,0.138,0.714
0.692,0.000,0.000,0.034
0.958,-0.052,-0.052,0.036
0.685,-0.097,-0.097,0.145
0.964,0.168,0.168,-0.130
0.704,0.000,0.000,-0.058
0.946,0.034,0.034,-0.076
0.687,0.011,0.011,0.166

0
0.450,0.396,1.917,1.000
0.444,0.371,1.977,1.000
0.431,0.171,1.999,1.000
0.438,0.063,1.986,1.000
0.353,0.246,1.970,1.000
0.281,0.325,1.955,1.000
0.181,0.412,1.884,1.000
0.147,0.446,1.880,1.000
0.512,0.250,2.035,1.000
0.591,0.350,2.046,1.000
0.666,0.438,2.051,1.000
0.700,0.458,2.057,1.000
0.412,0.442,1.881,1.000
0.291,0.371,1.546,1.000
0.197,0.546,1.555,1.000
0.169,0.575,1.462,1.000
0.494,0.446,1.913,1.000
0.450,0.688,1.835,1.000
0.434,0.929,1.797,1.000
0.438,0.975,1.709,1.000

0.004,-0.023,-0.023,0.982
0.979,0.194,0.194,-0.060
0.979,0.191,0.191,0.065
0.706,0.000,0.000,0.043
0.854,0.165,0.165,-0.006
0.629,0.000,0.000,-0.186
-0.091,0.858,0.858,0.388
0.651,0.000,0.000,-0.036
0.872,0.177,0.177,-0.018
0.663,0.000,0.000,0.017
-0.008,0.937,0.937,-0.347
0.615,0.000,0.000,0.061
-0.575,0.145,0.145,0.719
0.686,0.000,0.000,0.017
0.953,-0.059,-0.059,0.009
0.692,-0.100,-0.100,0.104
0.963,0.171,0.171,-0.136
0.705,0.000,0.000,-0.055
0.947,0.034,0.034,-0.073
0.687,0.011,0.011,0.167

0
0.450,0.396,1.917,1.000
0.444,0.367,1.977,1.000
0.434,0.171,2.000,1.000
0.438,0.063,1.986,1.000
0.353,0.246,1.971,1.000
0.281,0.321,1.955,1.000
0.181,0.404,1.881,1.000
